Tipo_Acero_Limpio,Grado_Acero,Ciclo,Familia,Muestra_Probeta_Temp,Muestra,Test type,Muestra_Temp_TestType_Index,Tipo de muestra (Sin °C),Tubo,Alarg Max Req (merged),Alarg Min Req (merged),Alarg. Obt. (%) (merged),Fluencia 0.2% Obt (merged),Fluencia 0.5% Obt (merged),Fluencia 0.6% Obt (merged),Fluencia 0.7% Obt (merged),Fluencia Max Req (merged),Fluencia Min Req (merged),Fluencia Offset Obt (merged),Rotura Max Req (merged),Rotura Min Req (merged),Rotura Obt (merged),Dureza Ind. Máx. Obt 1 (merged),Dureza Ind. Max. Req (merged),Dureza Ind. Mín. Obt 1 (merged),Dureza Ind. Min. Req (merged),Dureza Prom. Máx. Obt 1 (merged),Dureza Prom. Max. Req (merged),Dureza Prom. Mín. Obt 1 (merged),Dureza Prom. Mín. Req (merged),Area Dúctil Indiv. Max. Req (%) (merged),Area Dúctil Indiv. Min. Obt (%) (merged),Area Dúctil Indiv. Min. Req (%) (merged),Area Dúctil Prom. Max. Req (%) (merged),Area Dúctil Prom. Min. Obt (%) (merged),Area Dúctil Prom. Min. Req (%) (merged),Energia Indiv. Max. Req. (J) (merged),Energia Indiv. Min. Obt. (J) (merged),Energia Indiv. Min. Req. (J) (merged),Energia Prom. Max. Req. (J) (merged),Energia Prom. Min. Obt. (J) (merged),Energia Prom. Min. Req. (J) (merged),Temp Ensayo Req (merged),Full File Path,OP,Tipo de probeta,Colada.1
DS040,C 43,16915,,4370622-6697596-620,4370622,Dureza,4370622-620-D1,620,15,,,,,,,,,,,,,,21.2,27,16.8,20,20.2,,17.1,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS040/84 x 9 - DS 40- C 43 (Ciclo 16915).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,29991
DS040,C 43,16915,,4370623-6697561-640,4370623,Tracción,4370623-640-T1,640,15,,,28.5,,,,,,,536,,,706,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS040/84 x 9 - DS 40- C 43 (Ciclo 16915).xlsx,,Tracción segmento tubular - 19 mm - ASTM - Temp. Amb.,29991
DS040,C 43,16915,,4370623-6697563-640,4370623,Dureza,4370623-640-D1,640,15,,,,,,,,,,,,,,20.2,27,16.6,20,19.3,,17.3,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS040/84 x 9 - DS 40- C 43 (Ciclo 16915).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,29991
DS174,TN 80Cr3,3068,L80,4245322-6512740-675,4245322,Tracción,4245322-675-T1,675,17,,17.7,28.5,,690,,,655,552,,,655,782,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245322-6512741-675,4245322,Dureza,4245322-675-D1,675,17,,,,,,,,,,,,,,22.1,23,22.1,,21.9,,21.9,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245322-6512743-675,4245322,Charpy,4245322-675-C1,675,17,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,176,,,181,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245322-6512744-675,4245322,Charpy,4245322-675-C2,675,17,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,175,,,191,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245325-6512745-680,4245325,Tracción,4245325-680-T1,680,17,,17.7,27,,765,,,655,552,,,655,932,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245325-6512746-680,4245325,Dureza,4245325-680-D1,680,17,,,,,,,,,,,,,,27.5,23,27.5,,27.37,,27.37,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245325-6512748-680,4245325,Charpy,4245325-680-C1,680,17,,,,,,,,,,,,,,,,,,,,,,,25,75,,55,,,22,,,74,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245325-6512749-680,4245325,Charpy,4245325-680-C2,680,17,,,,,,,,,,,,,,,,,,,,,,,80,75,,85,,,98,,,105,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245325-6518752-680,4245325,Tracción,4245325-680-T2,680,17,,17.7,28,,833,,,655,552,,,655,940,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245326-6512750-690,4245326,Tracción,4245326-690-T1,690,17,,17.7,27,,656,,,655,552,,,655,745,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245326-6512751-690,4245326,Dureza,4245326-690-D1,690,17,,,,,,,,,,,,,,20.1,23,20.1,,19.8,,19.8,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245326-6512753-690,4245326,Charpy,4245326-690-C1,690,17,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,189,,,192,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245326-6512754-690,4245326,Charpy,4245326-690-C2,690,17,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,188,,,194,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245329-6512755-695,4245329,Tracción,4245329-695-T1,695,17,,17.7,30.5,,613,,,655,552,,,655,701,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245329-6512756-695,4245329,Dureza,4245329-695-D1,695,17,,,,,,,,,,,,,,17.8,23,17.8,,17.37,,17.37,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245329-6512758-695,4245329,Charpy,4245329-695-C1,695,17,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,200,,,201,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4245329-6512759-695,4245329,Charpy,4245329-695-C2,695,17,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,202,,,210,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4255836-6526083-685,4255836,Tracción,4255836-685-T1,685,25,,17.7,31.5,,626,,,655,552,,,655,703,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4255836-6526084-685,4255836,Dureza,4255836-685-D1,685,25,,,,,,,,,,,,,,19.4,23,19.4,,19.2,,19.2,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4255836-6526086-685,4255836,Charpy,4255836-685-C1,685,25,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,203,,,209,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4255836-6526087-685,4255836,Charpy,4255836-685-C2,685,25,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,188,,,199,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4255837-6526068-690,4255837,Tracción,4255837-690-T1,690,25,,17.7,36.5,,623,,,655,552,,,655,699,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4255837-6526069-690,4255837,Dureza,4255837-690-D1,690,25,,,,,,,,,,,,,,20.6,23,20.6,,20.3,,20.3,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4255837-6526071-690,4255837,Charpy,4255837-690-C1,690,25,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,202,,,206,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4255837-6526072-690,4255837,Charpy,4255837-690-C2,690,25,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,201,,,203,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4255839-6527119-695,4255839,Tracción,4255839-695-T1,695,25,,17.7,32,,604,,,655,552,,,655,686,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4255839-6527120-695,4255839,Dureza,4255839-695-D1,695,25,,,,,,,,,,,,,,17.9,23,17.9,,17.83,,17.83,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4255839-6527122-695,4255839,Charpy,4255839-695-C1,695,25,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,206,,,208,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,24063
DS174,TN 80Cr3,3068,L80,4255839-6527123-695,4255839,Charpy,4255839-695-C2,695,25,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,192,,,193,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS174/89.00 x 15.30 – DS174 – TN 80Cr3 (3068).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,24063
DS176,TN 80Cr3,87168,L80,4106244-6307753-643,4106244,Tracción,4106244-643-T1,643,30,,14.4,18,,572,576,,655,552,570,,655,645,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4106244-6307755-643,4106244,Dureza,4106244-643-D1,643,30,,,,,,,,,,,,,,17.5,23,17.2,,17.3,,17.3,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4106244-6307757-643,4106244,Charpy,4106244-643-C2,643,30,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,64,,,65,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Charpy V longitudinal - Cuerpo - 3.3 mm - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4106244-6307758-643,4106244,Charpy,4106244-643-C1,643,30,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,63,,,64,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Charpy V longitudinal - Cuerpo - 3.3 mm - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4109395-6313533-653,4109395,Tracción,4109395-653-T1,653,30,,14.4,25,,570,574,,655,552,569,,655,649,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4109395-6313535-653,4109395,Dureza,4109395-653-D1,653,30,,,,,,,,,,,,,,16.2,23,14.7,,15.63,,15.63,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4109395-6313537-653,4109395,Charpy,4109395-653-C2,653,30,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,66,,,67,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Charpy V longitudinal - Cuerpo - 3.3 mm - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4109395-6313538-653,4109395,Charpy,4109395-653-C1,653,30,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,66,,,67,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Charpy V longitudinal - Cuerpo - 3.3 mm - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4102374-6301467-633,4102374,Tracción,4102374-633-T1,633,10,,14.4,20.5,,613,618,,655,552,614,,655,683,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4102374-6301469-633,4102374,Dureza,4102374-633-D1,633,10,,,,,,,,,,,,,,19.4,23,18.9,,19.2,,19.2,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4102374-6301471-633,4102374,Charpy,4102374-633-C1,633,10,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,60,,,60,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Charpy V longitudinal - Cuerpo - 3.3 mm - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4102374-6301472-633,4102374,Charpy,4102374-633-C2,633,10,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,60,,,61,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Charpy V longitudinal - Cuerpo - 3.3 mm - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4102375-6301484-643,4102375,Tracción,4102375-643-T1,643,10,,14.4,22,,613,617,,655,552,611,,655,686,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4102375-6301486-643,4102375,Dureza,4102375-643-D1,643,10,,,,,,,,,,,,,,19,23,18.1,,18.7,,18.7,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4102375-6301488-643,4102375,Charpy,4102375-643-C1,643,10,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,62,,,62,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Charpy V longitudinal - Cuerpo - 3.3 mm - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4102375-6301489-643,4102375,Charpy,4102375-643-C2,643,10,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,62,,,63,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Charpy V longitudinal - Cuerpo - 3.3 mm - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4102376-6301453-653,4102376,Tracción,4102376-653-T1,653,10,,14.4,21,,609,613,,655,552,608,,655,684,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4102376-6301455-653,4102376,Dureza,4102376-653-D1,653,10,,,,,,,,,,,,,,17.8,23,17.3,,17.5,,17.5,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4102376-6301457-653,4102376,Charpy,4102376-653-C1,653,10,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,62,,,63,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Charpy V longitudinal - Cuerpo - 3.3 mm - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4102376-6301458-653,4102376,Charpy,4102376-653-C2,653,10,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,64,,,64,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Charpy V longitudinal - Cuerpo - 3.3 mm - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4106243-6307175-643,4106243,Tracción,4106243-643-T1,643,15,,14.4,15.5,,600,605,,655,552,602,,655,676,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4106243-6307177-643,4106243,Dureza,4106243-643-D1,643,15,,,,,,,,,,,,,,18.7,23,17.6,,18.17,,18.17,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4106243-6307179-643,4106243,Charpy,4106243-643-C2,643,15,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,62,,,64,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Charpy V longitudinal - Cuerpo - 3.3 mm - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4106243-6307180-643,4106243,Charpy,4106243-643-C1,643,15,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,62,,,64,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Charpy V longitudinal - Cuerpo - 3.3 mm - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4109390-6313027-653,4109390,Tracción,4109390-653-T1,653,15,,14.4,25,,596,,,655,552,594,,655,672,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4109390-6313029-653,4109390,Dureza,4109390-653-D1,653,15,,,,,,,,,,,,,,16.9,23,16,,16.33,,16.33,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4109390-6313031-653,4109390,Charpy,4109390-653-C2,653,15,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,63,,,66,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Charpy V longitudinal - Cuerpo - 3.3 mm - Temp. Amb.,20866
DS176,TN 80Cr3,87168,L80,4109390-6313032-653,4109390,Charpy,4109390-653-C1,653,15,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,64,,,66,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS176/73.02 x 5.51 – DS176 – TN 80Cr3 (87168).xls,,Charpy V longitudinal - Cuerpo - 3.3 mm - Temp. Amb.,20866
DS306,P110,11918,P110,4200034-6443724-690,4200034,Tracción,4200034-690-T1,690,55,,,18,,708,709,,758,655,708,,724,810,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS306/139.70x12.09 – DS306 – P110 (11918).xlsx,,Tracción longitudinal redonda - Cuerpo - 8.75 - API - Temp. Amb.,21250
DS306,P110,11918,P110,4200034-6443725-690,4200034,Dureza,4200034-690-D1,690,55,,,,,,,,,,,,,,25.4,25,25.4,,25.2,,25.2,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS306/139.70x12.09 – DS306 – P110 (11918).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,21250
DS306,P110,11918,P110,4200034-6443727-690,4200034,Charpy,4200034-690-C1,690,55,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,64,,,64,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS306/139.70x12.09 – DS306 – P110 (11918).xlsx,,Charpy V Transversal - Cuerpo - 5 mm - Temp. Amb.,21250
